id,basePeriod,datasetCode,datetime,lowerBound,notes,recordSource,upperBound,value,missingReason,country,region,sex
4922,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.05,,Switzerland,,Female
4923,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.56,,Austria,,Female
4924,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,5.31,,United States Virgin Islands,,Female
4925,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.78,,Belgium,,Female
4926,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,6.63,,Dominica,,Female
4927,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.68,,Serbia,,Female
4928,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.81,,Costa Rica,,Female
4929,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,9.13,,British Virgin Islands,,Female
4930,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.73,,Ecuador,,Female
4931,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.13,,Finland,,Female
4932,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,5.42,,Estonia,,Female
4933,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.71,,Hungary,,Female
4934,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.08,,Aruba,,Female
4935,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.06,,Norway,,Female
4936,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.32,,Albania,,Female
4937,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.52,,Bahamas,,Female
4938,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.66,,Italy,,Female
4939,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.79,,Spain,,Female
4940,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.87,,Republic of Moldova,,Female
4941,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.6,,Sweden,,Female
4942,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,5.33,,Venezuela (Bolivarian Republic of),,Female
4943,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.47,,Cayman Islands,,Female
4944,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.41,,Ireland,,Female
4945,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.04,,Poland,,Female
4946,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,6.65,,Venezuela (Bolivarian Republic of),,Female
4947,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.91,,Austria,,Female
4948,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.64,,Finland,,Female
4949,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,11.03,,Colombia,,Female
4950,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.55,,Ireland,,Female
4951,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.33,,Switzerland,,Female
4952,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.64,,Hungary,,Female
4953,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.82,,Ecuador,,Female
4954,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.07,,Antigua and Barbuda,,Female
4955,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.32,,Cuba,,Female
4956,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.5,,Belgium,,Female
4957,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.1,,Aruba,,Female
4958,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.15,,Thailand,,Female
4959,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.82,,North Macedonia,,Female
4960,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.67,,Norway,,Female
4961,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.36,,Estonia,,Female
4962,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.4,,Serbia,,Female
4963,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.52,,Panama,,Female
4964,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.62,,Italy,,Female
4965,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.32,,New Zealand,,Female
4966,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.8,,Lithuania,,Female
4967,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.43,,Albania,,Female
4968,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.41,,Croatia,,Female
4969,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,8.16,,Saint Lucia,,Female
4970,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.43,,Greece,,Female
4971,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,5.47,,Barbados,,Female
4972,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.23,,Australia,,Female
4973,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.4,,Bulgaria,,Female
4974,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,5.68,,Republic of Moldova,,Female
4975,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,8.82,,United States Virgin Islands,,Female
4976,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.65,,Costa Rica,,Female
4977,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.63,,Spain,,Female
4978,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.81,,Sweden,,Female
4979,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,7.27,,Bahamas,,Female
4980,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.04,,Poland,,Female
4981,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.78,,United States Virgin Islands,,Female
4982,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.38,,Belgium,,Female
4983,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.9,,Sweden,,Female
4984,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.53,,Réunion,,Female
4985,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.34,,Cayman Islands,,Female
4986,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.18,,Bermuda,,Female
4987,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.43,,Luxembourg,,Female
4988,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.52,,Thailand,,Female
4989,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.28,,Serbia,,Female
4990,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.57,,New Zealand,,Female
4991,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,8.78,,British Virgin Islands,,Female
4992,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.18,,Estonia,,Female
4993,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.44,,Bulgaria,,Female
4994,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.2,,Ecuador,,Female
4995,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.54,,Venezuela (Bolivarian Republic of),,Female
4996,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.15,,North Macedonia,,Female
4997,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.76,,Austria,,Female
4998,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.86,,Spain,,Female
4999,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.02,,Switzerland,,Female
5000,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.72,,Saint Lucia,,Female
5001,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.13,,Mauritius,,Female
5002,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.83,,Costa Rica,,Female
5003,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.24,,Republic of Moldova,,Female
5004,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.16,,Bahamas,,Female
5005,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.25,,Seychelles,,Female
5006,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.63,,Barbados,,Female
5007,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.41,,Qatar,,Female
5008,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.2,,Albania,,Female
5009,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.6,,Cuba,,Female
5010,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.36,,Guadeloupe,,Female
5011,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.92,,Australia,,Female
5012,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.24,,Ireland,,Female
5013,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.78,,Poland,,Female
5014,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.53,,Greece,,Female
5015,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.68,,Barbados,,Female
5016,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.84,,Thailand,,Female
5017,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,5.29,,Republic of Moldova,,Female
5018,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.03,,Costa Rica,,Female
5019,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.41,,Australia,,Female
5020,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.05,,Switzerland,,Female
5021,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.08,,Saint Lucia,,Female
5022,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.37,,Bulgaria,,Female
5023,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.93,,Panama,,Female
5024,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.06,,New Zealand,,Female
5025,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.41,,Ireland,,Female
5026,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.82,,Sweden,,Female
5027,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,10.03,,Bahamas,,Female
5028,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.16,,Poland,,Female
5029,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,5.47,,Lithuania,,Female
5030,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.43,,Croatia,,Female
5031,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.8,,Cuba,,Female
5032,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.89,,Mauritius,,Female
5033,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.43,,Estonia,,Female
5034,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.64,,Hungary,,Female
5035,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.1,,North Macedonia,,Female
5036,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.94,,Cayman Islands,,Female
5037,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.8,,Albania,,Female
5038,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.96,,Norway,,Female
5039,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.29,,Austria,,Female
5040,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.28,,Ecuador,,Female
5041,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,5.28,,United States Virgin Islands,,Female
5042,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.59,,Belgium,,Female
5043,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.73,,Finland,,Female
5044,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.25,,Venezuela (Bolivarian Republic of),,Female
5045,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.65,,Italy,,Female
5046,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.48,,Serbia,,Female
5047,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,9.78,,Colombia,,Female
5048,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.63,,Belgium,,Female
5049,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.08,,Barbados,,Female
5050,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.94,,Réunion,,Female
5051,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.71,,Poland,,Female
5052,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.81,,New Zealand,,Female
5053,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.39,,Greece,,Female
5054,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.92,,Venezuela (Bolivarian Republic of),,Female
5055,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.99,,Switzerland,,Female
5056,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.76,,Ireland,,Female
5057,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.29,,French Guiana,,Female
5058,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.01,,Aruba,,Female
5059,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.03,,Guadeloupe,,Female
5060,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,8.12,,British Virgin Islands,,Female
5061,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.44,,Estonia,,Female
5062,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,5.9,,Seychelles,,Female
5063,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.02,,Mauritius,,Female
5064,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.08,,Cayman Islands,,Female
5065,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.69,,Austria,,Female
5066,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.84,,Luxembourg,,Female
5067,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.78,,Sweden,,Female
5068,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.34,,Martinique,,Female
5069,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.71,,Spain,,Female
5070,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.36,,Qatar,,Female
5071,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,7.13,,United States Virgin Islands,,Female
5072,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.35,,Cuba,,Female
5073,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.72,,Thailand,,Female
5074,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.16,,Ecuador,,Female
5075,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.8,,Greece,,Female
5076,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.85,,Costa Rica,,Female
5077,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.86,,Thailand,,Female
5078,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.27,,New Zealand,,Female
5079,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.72,,Belgium,,Female
5080,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.78,,Réunion,,Female
5081,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.53,,Qatar,,Female
5082,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.57,,Austria,,Female
5083,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.15,,Venezuela (Bolivarian Republic of),,Female
5084,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.67,,Sweden,,Female
5085,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.99,,Switzerland,,Female
5086,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.39,,Ecuador,,Female
5087,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.73,,Poland,,Female
5088,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.93,,Estonia,,Female
5089,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,5.34,,United States Virgin Islands,,Female
5090,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,6.55,,Barbados,,Female
5091,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.98,,Cuba,,Female
5092,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.58,,Spain,,Female
5093,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.39,,Ireland,,Female
5094,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.71,,Guadeloupe,,Female
5095,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.11,,Mauritius,,Female
