"IndicatorCode","Indicator","ValueType","ParentLocationCode","ParentLocation","Location.type","SpatialDimValueCode","Location","Period.type","Period","IsLatestYear","Dim1.type","Dim1","Dim1ValueCode","Dim2.type","Dim2","Dim2ValueCode","Dim3.type","Dim3","Dim3ValueCode","DataSourceDimValueCode","DataSource","FactValueNumericPrefix","FactValueNumeric","FactValueUoM","FactValueNumericLowPrefix","FactValueNumericLow","FactValueNumericHighPrefix","FactValueNumericHigh","Value","FactValueTranslationID","FactComments","Language","DateModified","Region Name","M49 Code","Sub-region Name"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","ARE","United Arab Emirates","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.42,NA,NA,19.93,NA,20.97,"20.4 [19.9-21.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",784,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","WPR","Western Pacific","Country","BRN","Brunei Darussalam","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4,NA,NA,20.03,NA,20.79,"20.4 [20.0-20.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",96,"South-eastern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","SEAR","South-East Asia","Country","BGD","Bangladesh","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.44,NA,NA,19.97,NA,20.92,"20.4 [20.0-20.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",50,"Southern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","SAU","Saudi Arabia","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.48,NA,NA,19.87,NA,21.19,"20.5 [19.9-21.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",682,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","SEAR","South-East Asia","Country","BTN","Bhutan","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.49,NA,NA,20.02,NA,21.11,"20.5 [20.0-21.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",64,"Southern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","TUN","Tunisia","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.49,NA,NA,19.99,NA,21.09,"20.5 [20.0-21.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",788,"Northern Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","JOR","Jordan","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.54,NA,NA,20.17,NA,21,"20.5 [20.2-21.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",400,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","IRN","Iran (Islamic Republic of)","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.47,NA,NA,20.39,NA,20.6,"20.5 [20.4-20.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",364,"Southern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","MNE","Montenegro","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.53,NA,NA,20.37,NA,20.76,"20.5 [20.4-20.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",499,"Southern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","USA","United States of America","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.58,NA,NA,20.54,NA,20.63,"20.6 [20.5-20.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",840,"Northern America"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","SEAR","South-East Asia","Country","PRK","Democratic People's Republic of Korea","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.68,NA,NA,20.16,NA,21.22,"20.7 [20.2-21.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",408,"Eastern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","SYC","Seychelles","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.72,NA,NA,20.44,NA,21.03,"20.7 [20.4-21.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",690,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","PAN","Panama","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.79,NA,NA,20.09,NA,21.52,"20.8 [20.1-21.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",591,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","SVN","Slovenia","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.77,NA,NA,20.64,NA,20.91,"20.8 [20.6-20.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",705,"Southern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","ATG","Antigua and Barbuda","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.88,NA,NA,NA,NA,NA,"20.9",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",28,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","SEAR","South-East Asia","Country","BTN","Bhutan","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.86,NA,NA,20.38,NA,21.37,"20.9 [20.4-21.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",64,"Southern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","SVK","Slovakia","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.93,NA,NA,20.88,NA,21.02,"20.9 [20.9-21.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",703,"Eastern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","BLZ","Belize","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.97,NA,NA,20.62,NA,21.27,"21.0 [20.6-21.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",84,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","DZA","Algeria","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.96,NA,NA,20.69,NA,21.29,"21.0 [20.7-21.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",12,"Northern Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","DZA","Algeria","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,20.68,NA,21.43,"21.0 [20.7-21.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",12,"Northern Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","EST","Estonia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.03,NA,NA,20.88,NA,21.21,"21.0 [20.9-21.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",233,"Northern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","HUN","Hungary","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,20.96,NA,21.07,"21.0 [21.0-21.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",348,"Eastern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","TTO","Trinidad and Tobago","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.05,NA,NA,20.32,NA,22.06,"21.1 [20.3-22.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",780,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","BLR","Belarus","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.07,NA,NA,20.67,NA,21.55,"21.1 [20.7-21.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",112,"Eastern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","DZA","Algeria","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.09,NA,NA,20.85,NA,21.38,"21.1 [20.8-21.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",12,"Northern Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","TUR","Türkiye","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.08,NA,NA,20.75,NA,21.55,"21.1 [20.8-21.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",792,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","BRA","Brazil","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.07,NA,NA,21.06,NA,21.11,"21.1 [21.1-21.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",76,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","WPR","Western Pacific","Country","CHN","China","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.21,NA,NA,20.65,NA,21.9,"21.2 [20.6-21.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",156,"Eastern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","NIC","Nicaragua","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.17,NA,NA,20.83,NA,21.61,"21.2 [20.8-21.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",558,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","DOM","Dominican Republic","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.21,NA,NA,20.82,NA,21.76,"21.2 [20.8-21.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",214,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","SEAR","South-East Asia","Country","BTN","Bhutan","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.24,NA,NA,20.79,NA,21.86,"21.2 [20.8-21.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",64,"Southern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","GRC","Greece","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.21,NA,NA,21.16,NA,21.28,"21.2 [21.2-21.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",300,"Southern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","BRB","Barbados","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.33,NA,NA,20.8,NA,21.84,"21.3 [20.8-21.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",52,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","CPV","Cabo Verde","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.29,NA,NA,20.88,NA,21.78,"21.3 [20.9-21.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",132,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","WPR","Western Pacific","Country","BRN","Brunei Darussalam","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.35,NA,NA,21.05,NA,21.74,"21.3 [21.1-21.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",96,"South-eastern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","VCT","Saint Vincent and the Grenadines","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.39,NA,NA,20.99,NA,21.74,"21.4 [21.0-21.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",670,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","SLV","El Salvador","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4,NA,NA,21.01,NA,21.81,"21.4 [21.0-21.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",222,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","ALB","Albania","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.35,NA,NA,21.09,NA,21.68,"21.4 [21.1-21.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",8,"Southern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","LVA","Latvia","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.37,NA,NA,21.29,NA,21.52,"21.4 [21.3-21.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",428,"Northern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","DEU","Germany","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.35,NA,NA,21.35,NA,21.39,"21.4 [21.4-21.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",276,"Western Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","KWT","Kuwait","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.47,NA,NA,21,NA,22.1,"21.5 [21.0-22.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",414,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","ARE","United Arab Emirates","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.49,NA,NA,21.11,NA,21.88,"21.5 [21.1-21.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",784,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","VEN","Venezuela (Bolivarian Republic of)","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.51,NA,NA,21.07,NA,21.98,"21.5 [21.1-22.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",862,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","LBN","Lebanon","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.49,NA,NA,21.23,NA,21.81,"21.5 [21.2-21.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",422,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","CHL","Chile","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.51,NA,NA,21.49,NA,21.56,"21.5 [21.5-21.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",152,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","SEAR","South-East Asia","Country","LKA","Sri Lanka","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.57,NA,NA,20.51,NA,22.81,"21.6 [20.5-22.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",144,"Southern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","MUS","Mauritius","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.65,NA,NA,21.4,NA,21.99,"21.6 [21.4-22.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",480,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","ECU","Ecuador","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.73,NA,NA,21.25,NA,22.21,"21.7 [21.2-22.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",218,"Latin America and the Caribbean"
